Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Original Air Date,Industry,Business Description,Pitchers Gender,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of Sharks in Deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present,Guest Present,Has_Website,Barbara Corcoran Got Deal,Mark Cuban Got Deal,Lori Greiner Got Deal,Robert Herjavec Got Deal,Daymond John Got Deal,Kevin O Leary Got Deal
7,KidRunner,25,594,2015-09-25,2016-04-22,Fitness/Sports/Outdoors,stroller designed to be towed while jogging,Male,5.4,500000,20.0,2500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7,InchBug,25,595,2015-09-25,2016-04-22,Children/Education,products for young children ,Female,5.4,400000,10.0,4000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7,FashionTap,26,596,2015-09-25,2016-04-29,Fashion/Beauty,social networking app to help sell fashion and beauty products,Female,5.76,100000,10.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0
7,brellabox,26,597,2015-09-25,2016-04-29,Uncertain/Other,brellabox - umbrella rentals,Mixed Team,5.76,400000,20.0,2000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0
7,MyFruityFaces,26,598,2015-09-25,2016-04-29,Food and Beverage,edible stickers for fruits and vegetables,Male,5.76,200000,10.0,2000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0
7,Brightwheel,26,599,2015-09-25,2016-04-29,Children/Education,app geared toward early education of toddlers,Male,5.76,400000,4.0,10000000,1,600000.0,6.7,8995502.0,2.0,300000.0,3.35,0.0,0.0,0.0,300000.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,3.35,Chris Sacca,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,1,0,0,0,0
7,DollopGourmet,27,600,2015-09-25,2016-05-06,Food and Beverage,"non-GMO, vegan, and gluten-free frosting",Female,5.42,75000,20.0,375000,1,75000.0,25.0,300000.0,1.0,75000.0,25.0,0.0,75000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0
7,Creaproducts,27,601,2015-09-25,2016-05-06,Fashion/Beauty,hair cutting guide and associated beauty products,Female,5.42,200000,10.0,2000000,1,200000.0,22.5,888889.0,1.0,200000.0,22.5,0.0,200000.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0
7,YourselfExpression,27,602,2015-09-25,2016-05-06,Fashion/Beauty,interchangeable accessories company,Mixed Team,5.42,50000,20.0,250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7,TheSpooner,27,603,2015-09-25,2016-05-06,Fitness/Sports/Outdoors,"device that simulates surfing, skateboarding, and snowboarding",Male,5.42,400000,16.0,2500000,1,400000.0,16.0,2500000.0,2.0,200000.0,8.0,0.0,200000.0,8.0,200000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1,0,0,0,0
7,CampNoCounselors,28,604,2015-09-25,2016-05-13,Fitness/Sports/Outdoors,sleep away camp for adults,Male,5.3,300000,7.5,4000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
7,EVPExtremeVehicleProtection,28,605,2015-09-25,2016-05-13,Automotive,EVP Extreme Vehicle Protection - ,Male,5.3,50000,20.0,250000,1,50000.0,33.3,150000.0,1.0,50000.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,33.3,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0
7,GladiatorLacrosse,28,606,2015-09-25,2016-05-13,Fitness/Sports/Outdoors,practice equipment for lacrosse,Female,5.3,100000,15.0,666667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
7,VPCABS,28,607,2015-09-25,2016-05-13,Media/Entertainment,digital pinball machine,Male,5.3,200000,10.0,2000000,1,200000.0,25.0,800000.0,1.0,200000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,25.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0
7,PeteAndPedro,29,608,2015-09-25,2016-05-20,Fashion/Beauty,men's hair styling products,Male,5.47,100000,10.0,1000000,1,100000.0,10.0,1000000.0,1.0,100000.0,10.0,0.0,100000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0
7,PMSBites,29,609,2015-09-25,2016-05-20,Food and Beverage,bite-sized snacks,Female,5.47,50000,20.0,250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
7,Felt,29,610,2015-09-25,2016-05-20,Lifestyle/Home,app that lets a user hand-write a message,Male,5.47,200000,6.0,3333333,1,225000.0,10.0,2250000.0,1.0,225000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225000.0,10.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1
7,Pavlok,29,611,2015-09-25,2016-05-20,Liquor/Alcohol,uses operant conditioning through haptic feedback to modify behavior,Male,5.47,500000,3.1,15923567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
8,Fizzics,1,612,2016-09-23,2016-09-23,Liquor/Alcohol,device to enhance the head and the flavor of bottled or canned beers,Male,4.98,500000,4.0,12500000,1,2000000.0,16.7,11997600.0,2.0,1000000.0,8.35,0.0,0.0,0.0,1000000.0,8.35,1000000.0,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,1,0,0,0
8,SpoonfulofComfort,1,613,2016-09-23,2016-09-23,Food and Beverage,soup and sides for sick people,Mixed Team,4.98,400000,10.0,4000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,iSlide,1,614,2016-09-23,2016-09-23,Fashion/Beauty,fully customizable slide sandals,Male,4.98,500000,5.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,Rethink,1,615,2016-09-23,2016-09-23,Software/Tech,content-filtering software that delays sending potentially cyberbullying,Female,4.98,100000,20.0,500000,1,100000.0,20.0,500000.0,2.0,50000.0,10.0,0.0,0.0,0.0,50000.0,10.0,50000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,1,0,0,0
8,TheLapelProject,2,616,2016-09-23,2016-09-30,Fashion/Beauty,stick-on false lapels for jackets,Male,5.02,150000,20.0,750000,1,150000.0,30.0,500000.0,1.0,150000.0,30.0,0.0,0.0,0.0,150000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,0
8,GoodHangups,2,617,2016-09-23,2016-09-30,Lifestyle/Home,magnetic device for hanging decorations on walls,Female,5.02,100000,10.0,1000000,1,100000.0,15.0,666667.0,1.0,100000.0,15.0,0.0,0.0,0.0,0.0,0.0,100000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0
8,IceAgeMeals,2,618,2016-09-23,2016-09-30,Food and Beverage,delivery service of pre-made meals,Male,5.02,1000000,10.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,TactiBite,2,619,2016-09-23,2016-09-30,Fitness/Sports/Outdoors,floating lure that creates sounds to attract fish,Male,5.02,150000,10.0,1500000,1,150000.0,10.0,1500000.0,1.0,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0
8,RaisingWild,3,620,2016-09-23,2016-10-07,Fashion/Beauty,fashionable bathing suits,Female,4.86,100000,20.0,500000,1,100000.0,50.0,200000.0,1.0,100000.0,50.0,0.0,100000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0
8,TheCookieKahuna,3,621,2016-09-23,2016-10-07,Food and Beverage,new line of cookies,Male,4.86,50000,20.0,250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
8,TekDry,3,622,2016-09-23,2016-10-07,Software/Tech,machine to dry out water-damaged electronic devices,Male,4.86,500000,5.0,10000000,1,500000.0,5.0,10000000.0,1.0,500000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,5.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1
8,NightRunner270,3,623,2016-09-23,2016-10-07,Fitness/Sports/Outdoors,lights for shoes to be used by runners at night,Mixed Team,4.86,200000,10.0,2500000,1,200000.0,15.0,1333333.0,1.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0
8,Solemates,4,624,2016-09-23,2016-10-14,Fashion/Beauty,cap for shoes to prevent them from sinking into grass,Female,5.19,500000,10.0,5000000,1,500000.0,20.0,2500000.0,1.0,500000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0
8,AtlanticCandyCompany,4,625,2016-09-23,2016-10-14,Food and Beverage,chocolate candy with a toy inside,Male,5.19,1000000,10.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,Biem,4,626,2016-09-23,2016-10-14,Food and Beverage,device that converts a stick of butter into a butter spray,Male,5.19,500000,5.0,10000000,1,500000.0,14.0,3571429.0,1.0,500000.0,14.0,0.0,0.0,0.0,0.0,0.0,500000.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,1,0,0,0
8,AngelsandTomboys,4,627,2016-09-23,2016-10-14,Fashion/Beauty,scented body sprays and lotions marketed to tween girls,Female,5.19,55000,20.0,275000,1,60000.0,33.3,180000.0,2.0,30000.0,16.65,0.0,0.0,0.0,30000.0,16.65,0.0,0.0,0.0,0.0,30000.0,16.65,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,1,0
8,SandiLakeClothing,5,628,2016-09-23,2016-10-21,Children/Education,clothing line for children,Female,5.42,100000,10.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
8,Parker'sMaple,5,629,2016-09-23,2016-10-21,Food and Beverage,"maple syrup, maple butter, and other associated products",Male,5.42,200000,20.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
8,SafeGrabs,5,630,2016-09-23,2016-10-21,Lifestyle/Home,silicone mats for multi-purpose kitchen use,Female,5.42,75000,12.0,625000,1,75000.0,25.0,300000.0,1.0,75000.0,25.0,0.0,0.0,0.0,0.0,0.0,75000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0
8,SiliDogs,5,631,2016-09-23,2016-10-21,Pet Products,pet identification tags made out of silicone,Male,5.42,100000,15.0,666667,1,100000.0,30.0,333333.0,1.0,100000.0,30.0,1.0,0.0,0.0,0.0,0.0,100000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0
8,LuluBang,6,632,2016-09-23,2016-10-28,Food and Beverage,gourmet marmalade and sauces,Female,4.41,150000,10.0,1500000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,unPack,6,633,2016-09-23,2016-10-28,Travel,service for travelers that delivers pre-packed clothing to hotels,Male,4.41,500000,40.0,1250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,Sunscreeenr,6,634,2016-09-23,2016-10-28,Health/Wellness,device to view the effectiveness of sunscreen,Male,4.41,800000,10.0,8000000,1,800000.0,33.3,2400000.0,1.0,800000.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,33.3,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1
8,PotatoParcel,6,635,2016-09-23,2016-10-28,Media/Entertainment,gag gift delivery service of a message written on a potato ,Male,4.41,50000,10.0,500000,1,50000.0,10.0,500000.0,1.0,50000.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,1
8,EcoFlower,7,636,2016-09-23,2016-11-04,Lifestyle/Home,artificial flowers made from recycled materials,Female,5.22,400000,10.0,4000000,1,400000.0,20.0,2000000.0,1.0,400000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,20.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0
8,StyleClub,7,637,2016-09-23,2016-11-04,Fashion/Beauty,women's fashions marketed through videos and social media,Female,5.22,500000,20.0,2500000,1,500000.0,22.0,2272727.0,1.0,500000.0,22.0,0.0,0.0,0.0,500000.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,1,0,0,0,0
8,SafeCatch,7,638,2016-09-23,2016-11-04,Food and Beverage,machine that can test the mercury content in tuna,Male,5.22,600000,3.0,20000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,#besomebody,7,639,2016-09-23,2016-11-04,Software/Tech,app to facilitate experiential learning by booking live experiences,Male,5.22,1000000,10.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,MilkSnob,8,640,2016-09-23,2016-11-11,Children/Education,baby stroller and car seat cover that doubles as a nursing cover,Female,5.43,125000,5.0,2500000,1,150000.0,10.0,1500000.0,1.0,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,150000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0,1,0,0,0
8,Jack'sStands&Marketplaces,8,641,2016-09-23,2016-11-11,Children/Education,"Jack's Stands & Marketplaces - lemondate, iced tea, hot chocolate, apple cider",Male,5.43,50000,10.0,500000,1,50000.0,0.0,0.0,1.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,Chris Sacca,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0
8,Chi'lantro,8,642,2016-09-23,2016-11-11,Food and Beverage,BBQ food truck and restaurant,Male,5.43,600000,15.0,4000000,1,600000.0,20.0,3000000.0,1.0,600000.0,20.0,0.0,600000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0
8,Toor,8,643,2016-09-23,2016-11-11,Lifestyle/Home,lockbox connected to an app,Male,5.43,500000,10.0,5000000,1,500000.0,10.0,5000000.0,2.0,250000.0,5.0,0.0,250000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,5.0,0.0,0.0,NA,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,0,0,0,0,1
8,PupBox,9,644,2016-09-23,2016-11-18,Pet Products,subscription box service for puppy owners,Mixed Team,5.19,250000,10.0,2500000,1,250000.0,15.0,1666667.0,1.0,250000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,1,0,0
8,BarbellApparel,9,645,2016-09-23,2016-11-18,Fashion/Beauty,men's clothing tailored for active wear,Male,5.19,500000,5.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,ENERGYbits,9,646,2016-09-23,2016-11-18,Food and Beverage,algae tablets to increase energy and focus,Female,5.19,500000,5.0,10000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,LineCutterz,9,647,2016-09-23,2016-11-18,Fitness/Sports/Outdoors,finger ring with a cutter for fishing line,Male,5.19,120000,20.0,600000,1,120000.0,33.0,363636.0,1.0,120000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120000.0,33.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0
8,Inboard,10,648,2016-09-23,2016-12-02,Fitness/Sports/Outdoors,electric skateboard company,Male,5.2,750000,4.0,18750000,1,750000.0,4.0,18750000.0,2.0,375000.0,2.0,0.0,0.0,0.0,0.0,0.0,375000.0,2.0,0.0,0.0,0.0,0.0,375000.0,2.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,1,0,0,1
8,PetPlate,10,649,2016-09-23,2016-12-02,Pet Products,delivery service of freshly cooked pet food,Male,5.2,100000,10.0,1000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0
8,Nootrobox,10,650,2016-09-23,2016-12-02,Food and Beverage,chewable coffee cubes,Male,5.2,2000000,5.0,40000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0
8,Nomiku,10,651,2016-09-23,2016-12-02,Food and Beverage,home version of a sous-vide cooker,Mixed Team,5.2,250000,5.0,5000000,1,250000.0,10.0,2500000.0,1.0,250000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,10.0,Chris Sacca,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0
8,SealedbySanta,11,652,2016-09-23,2016-12-09,Children/Education,service to send letters and packages to kids,Female,4.91,150000,20.0,750000,1,150000.0,20.0,750000.0,1.0,150000.0,20.0,0.0,0.0,0.0,0.0,0.0,150000.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0
8,PolyGlide,11,653,2016-09-23,2016-12-09,Fitness/Sports/Outdoors,synthetic ice material for skating at home,Male,4.91,150000,20.0,750000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0
8,Digiwrap,11,654,2016-09-23,2016-12-09,Lifestyle/Home,gift wrap and gift bags,Male,4.91,150000,10.0,1500000,1,150000.0,20.0,750000.0,1.0,150000.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,20.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,1
8,HandOutGloves,11,655,2016-09-23,2016-12-09,Fitness/Sports/Outdoors,gloves with a removable finger portion,Male,4.91,150000,20.0,750000,1,300000.0,25.0,1200000.0,1.0,300000.0,25.0,0.0,300000.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,0
8,PDXPetDesign,12,656,2016-09-23,2017-01-06,Pet Products,cat toys and care products,Mixed Team,5.78,300000,15.0,2000000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,BasicOutfitters,12,657,2016-09-23,2017-01-06,Fashion/Beauty,drawers of men's clothing basics,Mixed Team,5.78,125000,10.0,1250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,VictoryCoffees,12,658,2016-09-23,2017-01-06,Food and Beverage,"organic, fair trade coffee",Male,5.78,250000,20.0,1250000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,0,0
8,NaturallyPerfectDolls,12,659,2016-09-23,2017-01-06,Children/Education,dolls with features representing diverse cultures and ethnicities,Mixed Team,5.78,200000,20.0,1000000,1,200000.0,30.0,666667.0,1.0,200000.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,30.0,0.0,0.0,0.0,0.0,NA,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0,0,0,0,1,0
